Image ID,GT Label,GT Box,Best Pred Box,IoU,Status
000010,Car,"[784.59, 178.04, 839.98, 220.1]","[785.0, 176.0, 825.0, 217.0]",0.6462894714949604,TP
000010,Car,"[663.74, 175.36, 707.21, 204.15]","[665.0, 176.0, 704.0, 201.0]",0.7790643125979971,TP
000010,Car,,"[635.0, 173.0, 666.0, 207.0]",0.0,FP
000011,Pedestrian,"[883.68, 144.15, 937.35, 259.01]","[882.0, 154.0, 934.0, 256.0]",0.8100890289206446,TP
000011,Pedestrian,"[873.7, 152.1, 933.44, 256.07]","[882.0, 154.0, 934.0, 256.0]",0.8370515469950197,TP
000011,Car,"[444.29, 171.04, 504.95, 225.82]","[444.0, 173.0, 505.0, 223.0]",0.9080961215403269,TP
000011,Pedestrian,"[649.28, 168.1, 664.61, 206.4]","[648.0, 170.0, 664.0, 204.0]",0.7935825858348177,TP
000011,Car,"[0.0, 217.12, 85.92, 374.0]",,0.0,FN
000011,Pedestrian,"[240.35, 190.31, 268.02, 261.61]","[242.0, 192.0, 269.0, 258.0]",0.8428353449803211,TP
000012,Car,"[662.2, 185.85, 690.21, 205.03]",,0.0,FN
000013,Car,"[455.7, 183.86, 533.81, 241.91]","[456.0, 186.0, 532.0, 245.0]",0.8909725692896954,TP
000014,Car,"[626.59, 176.07, 654.95, 194.24]","[627.0, 176.0, 652.0, 193.0]",0.8185843104125855,TP
000015,Car,"[0.0, 194.7, 414.71, 373.0]","[0.0, 207.0, 402.0, 370.0]",0.8861715569764858,TP
000015,Pedestrian,"[1021.76, 133.28, 1101.39, 316.63]","[1018.0, 151.0, 1101.0, 311.0]",0.8340086662988794,TP
000015,Pedestrian,"[672.23, 171.73, 690.13, 224.33]","[668.0, 176.0, 685.0, 224.0]",0.5355326844781485,TP
000015,Pedestrian,"[692.68, 169.14, 712.48, 224.03]",,0.0,FN
000015,Pedestrian,"[537.84, 168.08, 560.9, 224.34]",,0.0,FN
000015,Cyclist,,"[833.0, 226.0, 986.0, 366.0]",0.0,FP
000016,Car,"[661.23, 174.85, 694.38, 197.63]","[660.0, 173.0, 690.0, 197.0]",0.7605374856113756,TP
000016,Car,"[684.49, 172.19, 733.85, 205.26]","[686.0, 169.0, 734.0, 205.0]",0.8768872494821908,TP
000016,Car,"[0.0, 193.56, 386.2, 374.0]","[0.0, 203.0, 380.0, 369.0]",0.9052042759622861,TP
000016,Car,"[494.45, 181.84, 527.48, 205.27]","[493.0, 179.0, 523.0, 204.0]",0.7098859109524426,TP
000017,Car,"[728.25, 173.97, 791.57, 200.2]","[729.0, 174.0, 787.0, 198.0]",0.8381081010132194,TP
000018,Car,"[523.41, 194.53, 550.65, 219.39]","[522.0, 193.0, 550.0, 218.0]",0.8286435704525374,TP
000018,Car,,"[186.0, 189.0, 223.0, 215.0]",0.0,FP
000018,Car,,"[1006.0, 191.0, 1040.0, 216.0]",0.0,FP
000019,Car,"[742.41, 184.49, 944.56, 321.39]","[748.0, 185.0, 933.0, 309.0]",0.8289268739429514,TP
000019,Car,"[551.01, 184.06, 575.42, 204.29]","[550.0, 183.0, 575.0, 204.0]",0.8851093072357559,TP
000020,Car,"[685.05, 181.43, 804.68, 258.21]","[684.0, 181.0, 800.0, 259.0]",0.9381897546619605,TP
000021,Cyclist,"[1056.16, 190.5, 1241.0, 374.0]",,0.0,FN
000021,Car,"[359.43, 179.3, 516.3, 270.97]","[369.0, 178.0, 511.0, 268.0]",0.8647792594194212,TP
000021,Car,"[444.13, 163.92, 559.2, 247.04]","[475.0, 163.0, 552.0, 238.0]",0.5919967440262103,TP
000021,Car,"[724.49, 171.09, 790.5, 215.13]","[727.0, 171.0, 786.0, 213.0]",0.8490242242248844,TP
000021,Car,"[534.25, 166.2, 596.08, 216.76]","[548.0, 171.0, 591.0, 214.0]",0.5914671096944046,TP
000021,Car,"[709.81, 162.43, 765.7, 205.68]","[712.0, 161.0, 762.0, 203.0]",0.8150702613870239,TP
000021,Car,"[562.02, 166.42, 605.57, 206.89]",,0.0,FN
000022,Car,"[128.66, 199.48, 218.9, 237.2]","[130.0, 198.0, 216.0, 234.0]",0.8407273722472293,TP
000022,Car,"[60.72, 198.17, 159.92, 238.35]",,0.0,FN
000022,Car,,"[59.0, 198.0, 103.0, 222.0]",0.0,FP
000023,Car,"[372.95, 182.64, 412.21, 205.68]","[373.0, 180.0, 409.0, 202.0]",0.6972455917943994,TP
000023,Cyclist,"[677.94, 164.64, 690.85, 195.36]",,0.0,FN
000023,Car,,"[508.0, 175.0, 524.0, 187.0]",0.0,FP
000024,Car,"[517.23, 162.98, 564.36, 196.64]","[517.0, 165.0, 564.0, 199.0]",0.8681267610508774,TP
000024,Car,"[443.6, 168.03, 480.35, 195.69]","[442.0, 167.0, 479.0, 197.0]",0.8534202124738842,TP
000024,Car,"[427.54, 165.14, 455.37, 185.51]","[426.0, 163.0, 450.0, 184.0]",0.6544023148409204,TP
000025,Car,"[896.11, 218.17, 1241.0, 374.0]","[903.0, 238.0, 1241.0, 373.0]",0.8490217105010609,TP
000025,Car,"[351.84, 183.19, 537.77, 308.64]","[354.0, 189.0, 531.0, 305.0]",0.8802603104486731,TP
000025,Car,"[562.48, 173.46, 618.49, 217.36]","[561.0, 174.0, 613.0, 216.0]",0.8416663394154454,TP
000025,Car,"[724.21, 178.91, 805.39, 249.94]","[726.0, 184.0, 800.0, 249.0]",0.8341693236086885,TP
000025,Cyclist,"[650.19, 175.43, 659.99, 205.2]",,0.0,FN
000025,Car,"[720.81, 187.01, 779.98, 236.22]","[726.0, 184.0, 800.0, 249.0]",0.524411863316063,TP
000025,Car,,"[606.0, 178.0, 628.0, 207.0]",0.0,FP
000026,Car,"[555.45, 174.38, 576.17, 191.19]",,0.0,FN
000027,Car,"[590.88, 181.6, 607.07, 194.48]",,0.0,FN
000027,Pedestrian,,"[345.0, 179.0, 357.0, 216.0]",0.0,FP
000028,Pedestrian,"[147.29, 156.22, 205.29, 309.43]","[149.0, 159.0, 198.0, 306.0]",0.810584525634187,TP
000028,Cyclist,,"[281.0, 205.0, 337.0, 282.0]",0.0,FP
000028,Cyclist,,"[953.0, 197.0, 999.0, 277.0]",0.0,FP
000028,Cyclist,,"[385.0, 207.0, 422.0, 268.0]",0.0,FP
000029,Car,"[652.31, 174.94, 690.16, 204.97]",,0.0,FN
000030,Car,"[559.66, 178.84, 588.85, 204.88]","[557.0, 178.0, 588.0, 203.0]",0.8051314349306905,TP
000031,Car,"[334.28, 180.65, 490.02, 297.48]","[333.0, 182.0, 485.0, 290.0]",0.8878772919127326,TP
000031,Car,"[785.85, 179.67, 1028.82, 340.75]","[791.0, 180.0, 1017.0, 334.0]",0.8892725471548754,TP
000031,Car,"[711.98, 179.65, 848.82, 277.62]","[709.0, 182.0, 822.0, 275.0]",0.7477596064380347,TP
000031,Car,"[660.82, 178.72, 713.09, 222.03]","[660.0, 181.0, 711.0, 223.0]",0.8772681295802672,TP
000031,Car,,"[555.0, 177.0, 575.0, 193.0]",0.0,FP
000032,Car,"[178.19, 189.36, 435.56, 344.73]","[194.0, 191.0, 425.0, 338.0]",0.8491887389155606,TP
000032,Car,"[776.17, 182.37, 1014.36, 335.44]","[781.0, 188.0, 1007.0, 334.0]",0.9049981435277958,TP
000032,Car,"[711.6, 180.21, 863.08, 273.6]","[716.0, 180.0, 828.0, 271.0]",0.7175941980703044,TP
000032,Car,"[709.49, 176.89, 777.81, 234.26]",,0.0,FN
000032,Car,"[725.15, 164.18, 806.31, 219.41]",,0.0,FN
000032,Car,"[494.77, 173.81, 531.54, 199.22]","[496.0, 175.0, 532.0, 200.0]",0.8841677786658236,TP
000032,Car,,"[612.0, 165.0, 644.0, 198.0]",0.0,FP
000032,Car,,"[357.0, 156.0, 488.0, 268.0]",0.0,FP
000033,Car,"[582.63, 175.1, 601.14, 189.77]","[582.0, 175.0, 601.0, 191.0]",0.8805246005767631,TP
000033,Car,"[0.0, 189.66, 234.52, 322.3]","[0.0, 194.0, 224.0, 317.0]",0.8857246492952161,TP
000033,Pedestrian,,"[288.0, 177.0, 307.0, 229.0]",0.0,FP
000033,Car,,"[559.0, 173.0, 576.0, 187.0]",0.0,FP
000033,Pedestrian,,"[467.0, 173.0, 475.0, 198.0]",0.0,FP
000033,Pedestrian,,"[437.0, 174.0, 447.0, 205.0]",0.0,FP
000034,Car,"[46.17, 196.15, 328.4, 286.09]","[44.0, 194.0, 324.0, 287.0]",0.9452367885652964,TP
000034,Car,"[466.96, 184.85, 522.12, 207.02]",,0.0,FN
000035,Car,"[587.01, 173.33, 614.12, 200.12]","[584.0, 172.0, 613.0, 197.0]",0.7357828118765647,TP
000035,Car,"[425.44, 176.21, 529.23, 259.84]","[421.0, 176.0, 527.0, 256.0]",0.8947701157313201,TP
000035,Car,"[234.86, 185.44, 320.32, 231.58]","[233.0, 183.0, 318.0, 229.0]",0.8558523055167068,TP
000035,Cyclist,"[665.45, 160.0, 717.93, 217.99]",,0.0,FN
000035,Pedestrian,"[423.17, 173.67, 433.17, 224.03]",,0.0,FN
000035,Pedestrian,,"[682.0, 161.0, 701.0, 218.0]",0.0,FP
000036,Car,"[553.16, 178.73, 693.67, 311.88]","[553.0, 183.0, 691.0, 316.0]",0.92054818303159,TP
000036,Car,"[341.05, 194.66, 390.28, 218.73]","[341.0, 191.0, 391.0, 218.0]",0.8290618216010975,TP
000036,Car,"[286.23, 196.48, 337.13, 220.85]","[285.0, 195.0, 335.0, 222.0]",0.8477908787316374,TP
000036,Car,"[412.76, 190.23, 455.28, 212.54]",,0.0,FN
000036,Car,"[960.19, 183.87, 1104.42, 229.69]","[960.0, 185.0, 1101.0, 226.0]",0.8725594728233675,TP
000036,Car,"[1154.43, 178.14, 1241.0, 222.29]","[1152.0, 181.0, 1241.0, 224.0]",0.8772600739087814,TP
000036,Car,"[1123.12, 213.78, 1241.0, 374.0]","[1134.0, 245.0, 1241.0, 373.0]",0.7251650968381312,TP
000036,Car,,"[395.0, 187.0, 434.0, 211.0]",0.0,FP
000037,Car,"[555.85, 173.64, 628.69, 240.05]","[557.0, 175.0, 630.0, 240.0]",0.9466517353619374,TP
000037,Car,"[473.07, 183.18, 535.73, 226.04]",,0.0,FN
000037,Car,,"[509.0, 182.0, 535.0, 225.0]",0.0,FP
000037,Car,,"[521.0, 175.0, 547.0, 211.0]",0.0,FP
000038,Car,"[592.08, 176.5, 637.55, 219.52]","[589.0, 173.0, 635.0, 218.0]",0.7934200807380365,TP
000038,Car,"[895.35, 158.55, 1241.0, 374.0]","[903.0, 160.0, 1231.0, 369.0]",0.9205281421447351,TP
000038,Car,"[817.68, 176.9, 1038.04, 302.31]",,0.0,FN
000038,Car,"[749.97, 177.62, 940.82, 262.93]","[757.0, 175.0, 883.0, 257.0]",0.602104555849705,TP
000038,Car,"[489.07, 180.53, 521.27, 201.03]","[489.0, 180.0, 517.0, 200.0]",0.8040732931945143,TP
000038,Car,"[302.47, 188.9, 409.18, 250.55]","[301.0, 188.0, 405.0, 249.0]",0.9114629083123085,TP
000038,Car,"[682.53, 173.56, 796.81, 220.86]","[685.0, 173.0, 771.0, 221.0]",0.7442489851150205,TP
000038,Car,"[659.69, 174.94, 745.56, 209.34]",,0.0,FN
000038,Car,"[434.34, 175.49, 472.4, 199.91]","[431.0, 176.0, 472.0, 200.0]",0.8889172541937391,TP
000038,Car,"[456.14, 177.0, 487.16, 197.96]",,0.0,FN
000038,Car,"[412.71, 177.61, 437.08, 195.86]","[409.0, 177.0, 434.0, 196.0]",0.7314291899625393,TP
000038,Car,,"[823.0, 180.0, 932.0, 285.0]",0.0,FP
000038,Car,,"[660.0, 177.0, 697.0, 209.0]",0.0,FP
000039,Car,"[114.51, 193.47, 466.61, 374.0]","[105.0, 194.0, 466.0, 372.0]",0.9587453179442825,TP
000039,Car,"[683.15, 184.41, 776.5, 256.99]","[683.0, 184.0, 778.0, 253.0]",0.9242739030206789,TP
000039,Car,"[533.53, 177.81, 574.19, 212.8]","[531.0, 177.0, 574.0, 210.0]",0.8464975238863589,TP
000039,Car,"[653.23, 180.26, 702.93, 220.26]","[650.0, 176.0, 696.0, 216.0]",0.664781972272596,TP
000039,Car,"[561.27, 178.49, 585.9, 201.02]",,0.0,FN
000039,Car,"[639.85, 175.24, 667.59, 200.41]","[635.0, 173.0, 660.0, 197.0]",0.5099890456757392,TP
000039,Car,,"[571.0, 182.0, 586.0, 199.0]",0.0,FP
000040,Car,"[474.58, 179.03, 516.72, 210.71]","[473.0, 180.0, 518.0, 211.0]",0.9012753052875474,TP
000040,Pedestrian,"[691.54, 168.88, 700.87, 198.51]",,0.0,FN
000041,Car,"[439.52, 178.17, 508.93, 205.17]","[452.0, 176.0, 514.0, 202.0]",0.6370921375556192,TP
000042,Car,"[576.34, 174.48, 604.86, 202.67]","[575.0, 174.0, 604.0, 201.0]",0.8595179296481182,TP
000043,Pedestrian,"[471.56, 174.73, 502.47, 266.4]","[471.0, 180.0, 499.0, 263.0]",0.7908056379311421,TP
000043,Pedestrian,"[441.08, 170.15, 473.22, 268.12]","[439.0, 170.0, 471.0, 264.0]",0.8385159920804205,TP
000043,Pedestrian,"[684.72, 161.94, 711.08, 230.1]","[685.0, 161.0, 709.0, 228.0]",0.8714763648644367,TP
000043,Pedestrian,"[719.54, 160.0, 745.42, 229.67]","[718.0, 163.0, 740.0, 228.0]",0.6987853252034167,TP
000044,Car,"[0.0, 203.44, 365.5, 374.0]","[0.0, 208.0, 345.0, 373.0]",0.9131423196269214,TP
000044,Car,"[378.01, 183.98, 507.17, 276.44]","[382.0, 185.0, 504.0, 270.0]",0.8683540435354029,TP
000045,Car,"[75.43, 192.52, 273.65, 277.52]","[75.0, 194.0, 270.0, 274.0]",0.9219633835018453,TP
000045,Car,"[269.01, 176.97, 375.72, 242.36]","[275.0, 177.0, 373.0, 238.0]",0.8567210807801556,TP
000045,Car,"[346.6, 186.7, 419.98, 229.04]","[369.0, 187.0, 420.0, 226.0]",0.6397744021506402,TP
000045,Car,"[387.31, 178.52, 455.56, 221.43]","[405.0, 179.0, 455.0, 218.0]",0.6658454572693678,TP
000045,Car,"[455.95, 181.43, 500.99, 209.72]","[456.0, 181.0, 499.0, 207.0]",0.8505717925573665,TP
000045,Car,"[480.03, 181.4, 517.92, 205.67]","[489.0, 180.0, 516.0, 202.0]",0.5809542879220735,TP
000046,Car,"[578.47, 176.02, 625.98, 221.24]","[578.0, 178.0, 626.0, 218.0]",0.8765673761770166,TP
000046,Car,"[597.59, 168.75, 634.85, 207.61]",,0.0,FN
000046,Car,"[769.21, 151.69, 1087.61, 374.0]","[773.0, 158.0, 1071.0, 354.0]",0.825164009964808,TP
000046,Car,"[706.06, 174.92, 807.35, 254.28]","[708.0, 177.0, 796.0, 250.0]",0.799166557855279,TP
000046,Car,"[660.18, 171.93, 703.11, 210.02]","[659.0, 172.0, 702.0, 206.0]",0.8487195638669714,TP
000046,Car,"[646.4, 174.21, 684.26, 204.82]",,0.0,FN
000046,Car,,"[647.0, 174.0, 667.0, 200.0]",0.0,FP
000047,Car,"[572.31, 171.6, 624.11, 218.82]","[573.0, 174.0, 625.0, 218.0]",0.9049089876048015,TP
000047,Car,"[0.0, 190.67, 171.41, 313.27]","[0.0, 192.0, 161.0, 309.0]",0.8963654586234336,TP
000047,Car,"[214.99, 165.2, 423.55, 292.98]","[217.0, 165.0, 420.0, 287.0]",0.9263781346255593,TP
000047,Car,"[296.94, 182.19, 393.12, 231.61]",,0.0,FN
000047,Car,"[428.19, 180.81, 498.01, 226.24]","[429.0, 180.0, 496.0, 225.0]",0.917716443835374,TP
000047,Car,"[522.27, 176.55, 552.71, 202.38]",,0.0,FN
000047,Car,"[0.0, 185.88, 180.39, 253.13]",,0.0,FN
000047,Car,"[193.59, 181.29, 294.71, 229.39]",,0.0,FN
000047,Car,,"[65.0, 188.0, 175.0, 240.0]",0.0,FP
000047,Car,,"[194.0, 180.0, 240.0, 227.0]",0.0,FP
000047,Car,,"[415.0, 180.0, 441.0, 209.0]",0.0,FP
000048,Pedestrian,"[659.64, 160.9, 687.89, 236.97]","[656.0, 167.0, 679.0, 237.0]",0.5634015529216264,TP
000048,Pedestrian,"[680.59, 157.38, 711.83, 236.18]","[679.0, 165.0, 709.0, 236.0]",0.783464784071478,TP
000048,Pedestrian,"[453.2, 159.81, 482.53, 241.31]","[448.0, 168.0, 476.0, 243.0]",0.5929447623155911,TP
000048,Cyclist,"[600.22, 162.56, 622.05, 206.65]","[605.0, 164.0, 620.0, 206.0]",0.654555859433404,TP
000048,Cyclist,,"[741.0, 208.0, 768.0, 285.0]",0.0,FP
000048,Pedestrian,,"[565.0, 166.0, 580.0, 202.0]",0.0,FP
000049,Car,"[595.5, 177.15, 657.31, 227.34]","[593.0, 176.0, 657.0, 228.0]",0.9231735083237214,TP
000049,Car,"[305.23, 179.59, 494.97, 263.68]","[305.0, 178.0, 486.0, 263.0]",0.9271817831362643,TP
000049,Car,"[410.09, 176.18, 514.77, 228.78]",,0.0,FN
000049,Car,"[435.96, 173.6, 537.84, 218.33]","[447.0, 174.0, 510.0, 214.0]",0.5529841791226348,TP
000049,Car,"[473.64, 171.53, 556.16, 203.86]",,0.0,FN
000049,Pedestrian,"[984.43, 188.05, 1128.77, 374.0]","[967.0, 197.0, 1107.0, 373.0]",0.7212964499480288,TP
000049,Car,"[823.97, 189.33, 1083.14, 327.79]","[823.0, 190.0, 1035.0, 318.0]",0.7501447241916288,TP
000049,Car,"[753.34, 185.35, 885.42, 263.59]","[756.0, 184.0, 869.0, 260.0]",0.8044112609203858,TP
000049,Car,"[719.83, 169.31, 816.44, 238.11]","[721.0, 166.0, 809.0, 234.0]",0.8205074395564859,TP
000049,Pedestrian,"[693.57, 173.32, 709.9, 209.83]","[696.0, 170.0, 709.0, 204.0]",0.6238032132653459,TP
000049,Car,"[776.77, 170.97, 882.28, 211.7]",,0.0,FN
000049,Car,"[0.0, 178.64, 252.92, 280.6]","[10.0, 178.0, 235.0, 279.0]",0.8707867127009903,TP
000049,Car,"[194.14, 174.89, 341.99, 241.74]","[221.0, 176.0, 334.0, 241.0]",0.7431372990424452,TP
000049,Car,"[603.49, 171.71, 639.3, 204.36]",,0.0,FN
000049,Car,"[287.85, 175.62, 379.41, 228.84]",,0.0,FN
000049,Car,"[0.0, 170.48, 111.64, 240.66]","[0.0, 172.0, 94.0, 218.0]",0.5518899601873424,TP
000049,Car,,"[1080.0, 242.0, 1241.0, 373.0]",0.0,FP
000049,Car,,"[0.0, 227.0, 65.0, 373.0]",0.0,FP
000049,Car,,"[496.0, 174.0, 533.0, 215.0]",0.0,FP
000050,Car,"[683.34, 170.98, 803.44, 257.43]","[684.0, 174.0, 801.0, 254.0]",0.901504385443208,TP
000050,Car,"[262.97, 182.23, 469.76, 318.0]","[266.0, 183.0, 469.0, 306.0]",0.8893399427507849,TP
000050,Car,"[910.25, 159.81, 1241.0, 374.0]","[928.0, 211.0, 1241.0, 372.0]",0.7113300731116688,TP
000050,Car,"[641.55, 172.79, 681.44, 206.29]","[640.0, 167.0, 683.0, 206.0]",0.7845386277284311,TP
000051,Cyclist,"[919.02, 155.73, 967.93, 230.96]",,0.0,FN
000051,Car,"[713.9, 174.69, 744.43, 204.49]",,0.0,FN
000051,Pedestrian,,"[928.0, 162.0, 955.0, 227.0]",0.0,FP
000052,Car,"[710.82, 180.57, 802.89, 243.25]","[711.0, 182.0, 799.0, 232.0]",0.7624397767881314,TP
000052,Car,"[624.74, 177.5, 695.15, 239.15]","[635.0, 179.0, 697.0, 222.0]",0.5851264606811283,TP
000052,Car,"[309.83, 179.79, 406.67, 219.91]","[315.0, 180.0, 405.0, 213.0]",0.7644353185795769,TP
000052,Car,"[40.56, 187.32, 73.97, 212.48]","[47.0, 186.0, 81.0, 210.0]",0.5853863851256946,TP
000052,Car,"[245.86, 199.03, 378.43, 265.35]","[250.0, 202.0, 374.0, 262.0]",0.8462197589038013,TP
000052,Car,,"[392.0, 172.0, 632.0, 302.0]",0.0,FP
000053,Car,"[173.62, 180.91, 429.48, 359.85]","[182.0, 182.0, 427.0, 340.0]",0.8454994759650598,TP
000053,Car,"[707.54, 185.88, 834.49, 271.76]","[705.0, 188.0, 827.0, 269.0]",0.8710911554935153,TP
000053,Car,"[444.83, 180.67, 519.74, 231.01]","[445.0, 181.0, 521.0, 230.0]",0.9555277005869527,TP
000053,Car,"[499.17, 171.42, 546.19, 212.24]","[506.0, 173.0, 564.0, 212.0]",0.599633565554367,TP
000053,Car,"[653.39, 176.6, 706.53, 216.76]","[649.0, 178.0, 705.0, 217.0]",0.8630990359920799,TP
000053,Car,"[526.94, 173.21, 563.54, 203.04]",,0.0,FN
000054,Pedestrian,"[768.22, 141.35, 840.18, 316.18]","[774.0, 151.0, 841.0, 313.0]",0.8432823327523388,TP
000054,Cyclist,,"[850.0, 203.0, 901.0, 278.0]",0.0,FP
000054,Cyclist,,"[382.0, 205.0, 421.0, 269.0]",0.0,FP
000054,Cyclist,,"[363.0, 205.0, 393.0, 280.0]",0.0,FP
000054,Cyclist,,"[334.0, 204.0, 370.0, 280.0]",0.0,FP
000054,Cyclist,,"[902.0, 196.0, 961.0, 277.0]",0.0,FP
000054,Cyclist,,"[1144.0, 226.0, 1223.0, 347.0]",0.0,FP
000055,Car,"[31.61, 193.32, 129.71, 230.77]","[28.0, 192.0, 120.0, 229.0]",0.8036908839344092,TP
000055,Car,"[104.42, 188.01, 188.34, 220.56]","[115.0, 186.0, 189.0, 219.0]",0.7835131361139147,TP
000055,Car,"[183.23, 187.33, 245.86, 217.54]",,0.0,FN
000055,Car,"[227.36, 189.17, 281.98, 211.96]","[237.0, 187.0, 285.0, 211.0]",0.6939923515580589,TP
000055,Car,,"[271.0, 185.0, 307.0, 207.0]",0.0,FP
000056,Car,"[540.1, 181.59, 571.5, 205.22]","[543.0, 182.0, 570.0, 203.0]",0.7641694812003533,TP
000057,Car,"[0.0, 224.48, 199.8, 374.0]",,0.0,FN
000057,Car,"[514.51, 193.66, 563.52, 231.99]","[515.0, 195.0, 561.0, 233.0]",0.8839107760969759,TP
000057,Car,"[572.56, 176.77, 591.32, 196.26]",,0.0,FN
000058,Pedestrian,"[410.27, 163.81, 498.68, 327.03]","[399.0, 172.0, 495.0, 325.0]",0.8024771807581973,TP
000058,Cyclist,,"[309.0, 205.0, 346.0, 280.0]",0.0,FP
000058,Cyclist,,"[952.0, 196.0, 1002.0, 278.0]",0.0,FP
000058,Cyclist,,"[904.0, 196.0, 960.0, 278.0]",0.0,FP
000058,Cyclist,,"[249.0, 205.0, 316.0, 282.0]",0.0,FP
000059,Car,"[558.06, 180.83, 599.17, 213.45]","[557.0, 179.0, 600.0, 215.0]",0.8662843669250643,TP
000059,Car,"[509.12, 180.43, 543.44, 205.58]","[510.0, 179.0, 542.0, 204.0]",0.8298309619895505,TP
000059,Car,"[969.34, 195.19, 1100.37, 246.63]","[970.0, 194.0, 1096.0, 245.0]",0.9108777619535176,TP
000059,Car,"[1129.34, 194.18, 1241.0, 249.48]","[1129.0, 195.0, 1241.0, 246.0]",0.9196597362655687,TP
000060,Car,"[550.84, 173.54, 614.08, 236.57]","[548.0, 175.0, 612.0, 235.0]",0.8828757613648591,TP
000060,Car,"[305.57, 177.91, 341.6, 196.33]","[304.0, 177.0, 331.0, 195.0]",0.6077675328382137,TP
000060,Cyclist,"[789.79, 178.79, 805.04, 211.66]",,0.0,FN
