Image ID,GT Label,GT Box,Best Pred Box,IoU,Status
000010,Car,"[354.43, 185.52, 549.52, 294.49]","[360.0, 190.0, 544.0, 292.0]",0.8828278703960707,TP
000010,Pedestrian,"[859.54, 159.8, 879.68, 221.4]",,0.0,FN
000010,Car,"[819.63, 178.12, 926.85, 251.56]","[814.0, 181.0, 924.0, 253.0]",0.8735994834380747,TP
000010,Car,"[800.54, 178.06, 878.75, 230.56]",,0.0,FN
000010,Car,"[558.55, 179.04, 635.05, 230.61]","[554.0, 179.0, 634.0, 228.0]",0.8856311073913126,TP
000010,Car,"[598.3, 178.68, 652.25, 218.17]",,0.0,FN
000010,Car,"[784.59, 178.04, 839.98, 220.1]",,0.0,FN
000010,Car,"[663.74, 175.36, 707.21, 204.15]","[663.0, 176.0, 704.0, 203.0]",0.8549240952265669,TP
000010,Car,,"[630.0, 174.0, 665.0, 206.0]",0.0,FP
000010,Car,,"[529.0, 177.0, 556.0, 195.0]",0.0,FP
000010,Car,,"[467.0, 183.0, 493.0, 191.0]",0.0,FP
000010,Car,,"[789.0, 170.0, 824.0, 179.0]",0.0,FP
000011,Pedestrian,"[883.68, 144.15, 937.35, 259.01]","[871.0, 154.0, 933.0, 258.0]",0.6854342365025541,TP
000011,Pedestrian,"[873.7, 152.1, 933.44, 256.07]","[871.0, 154.0, 933.0, 258.0]",0.916192723413998,TP
000011,Car,"[444.29, 171.04, 504.95, 225.82]","[438.0, 174.0, 508.0, 226.0]",0.8229760671508832,TP
000011,Pedestrian,"[649.28, 168.1, 664.61, 206.4]","[646.0, 170.0, 663.0, 205.0]",0.6841050290694781,TP
000011,Car,"[0.0, 217.12, 85.92, 374.0]",,0.0,FN
000011,Pedestrian,"[240.35, 190.31, 268.02, 261.61]","[235.0, 192.0, 270.0, 260.0]",0.7613610751540373,TP
000011,Cyclist,,"[284.0, 202.0, 329.0, 242.0]",0.0,FP
000011,Cyclist,,"[169.0, 219.0, 223.0, 268.0]",0.0,FP
000011,Pedestrian,,"[432.0, 178.0, 443.0, 206.0]",0.0,FP
000011,Cyclist,,"[359.0, 191.0, 400.0, 223.0]",0.0,FP
000011,Cyclist,,"[376.0, 191.0, 403.0, 221.0]",0.0,FP
000011,Cyclist,,"[374.0, 194.0, 391.0, 220.0]",0.0,FP
000011,Car,,"[1111.0, 177.0, 1148.0, 196.0]",0.0,FP
000012,Car,"[662.2, 185.85, 690.21, 205.03]","[658.0, 186.0, 690.0, 205.0]",0.8560336760601291,TP
000013,Car,"[455.7, 183.86, 533.81, 241.91]","[451.0, 186.0, 532.0, 246.0]",0.8318330301982952,TP
000013,Car,,"[578.0, 171.0, 593.0, 187.0]",0.0,FP
000014,Car,"[626.59, 176.07, 654.95, 194.24]","[622.0, 176.0, 652.0, 195.0]",0.7403761857532402,TP
000015,Car,"[0.0, 194.7, 414.71, 373.0]","[1.0, 207.0, 408.0, 370.0]",0.8971935912672381,TP
000015,Pedestrian,"[1021.76, 133.28, 1101.39, 316.63]","[1011.0, 151.0, 1101.0, 310.0]",0.7724333035242066,TP
000015,Pedestrian,"[672.23, 171.73, 690.13, 224.33]",,0.0,FN
000015,Pedestrian,"[692.68, 169.14, 712.48, 224.03]",,0.0,FN
000015,Pedestrian,"[537.84, 168.08, 560.9, 224.34]","[536.0, 176.0, 558.0, 225.0]",0.6956879293374483,TP
000015,Cyclist,,"[821.0, 245.0, 986.0, 368.0]",0.0,FP
000015,Pedestrian,,"[665.0, 176.0, 685.0, 226.0]",0.0,FP
000015,Cyclist,,"[822.0, 234.0, 983.0, 310.0]",0.0,FP
000015,Pedestrian,,"[684.0, 174.0, 707.0, 225.0]",0.0,FP
000015,Pedestrian,,"[576.0, 190.0, 585.0, 208.0]",0.0,FP
000015,Pedestrian,,"[772.0, 191.0, 800.0, 215.0]",0.0,FP
000015,Pedestrian,,"[538.0, 193.0, 553.0, 227.0]",0.0,FP
000016,Car,"[661.23, 174.85, 694.38, 197.63]",,0.0,FN
000016,Car,"[684.49, 172.19, 733.85, 205.26]","[677.0, 173.0, 733.0, 206.0]",0.8170254128296571,TP
000016,Car,"[0.0, 193.56, 386.2, 374.0]","[0.0, 203.0, 385.0, 371.0]",0.9281644351496617,TP
000016,Car,"[494.45, 181.84, 527.48, 205.27]","[488.0, 180.0, 526.0, 205.0]",0.73570454298547,TP
000016,Car,,"[535.0, 179.0, 561.0, 198.0]",0.0,FP
000016,Car,,"[473.0, 177.0, 499.0, 194.0]",0.0,FP
000016,Car,,"[1033.0, 160.0, 1050.0, 176.0]",0.0,FP
000016,Car,,"[833.0, 160.0, 874.0, 174.0]",0.0,FP
000017,Car,"[728.25, 173.97, 791.57, 200.2]","[723.0, 175.0, 789.0, 199.0]",0.8159457056967782,TP
000018,Car,"[523.41, 194.53, 550.65, 219.39]","[516.0, 194.0, 550.0, 219.0]",0.742311122357491,TP
000018,Car,,"[1074.0, 194.0, 1105.0, 215.0]",0.0,FP
000018,Car,,"[1005.0, 192.0, 1048.0, 218.0]",0.0,FP
000018,Car,,"[916.0, 192.0, 962.0, 213.0]",0.0,FP
000018,Car,,"[267.0, 187.0, 286.0, 198.0]",0.0,FP
000018,Pedestrian,,"[277.0, 192.0, 289.0, 219.0]",0.0,FP
000018,Car,,"[1174.0, 205.0, 1211.0, 223.0]",0.0,FP
000018,Car,,"[807.0, 186.0, 834.0, 203.0]",0.0,FP
000019,Car,"[742.41, 184.49, 944.56, 321.39]","[742.0, 186.0, 938.0, 311.0]",0.881811871598021,TP
000019,Car,"[551.01, 184.06, 575.42, 204.29]","[544.0, 183.0, 576.0, 205.0]",0.7014407670454532,TP
000019,Car,,"[568.0, 183.0, 583.0, 195.0]",0.0,FP
000019,Car,,"[634.0, 174.0, 684.0, 215.0]",0.0,FP
000020,Car,"[685.05, 181.43, 804.68, 258.21]","[678.0, 180.0, 803.0, 260.0]",0.8940872330178145,TP
000021,Cyclist,"[1056.16, 190.5, 1241.0, 374.0]",,0.0,FN
000021,Car,"[359.43, 179.3, 516.3, 270.97]","[357.0, 179.0, 524.0, 268.0]",0.9077210667358929,TP
000021,Car,"[444.13, 163.92, 559.2, 247.04]",,0.0,FN
000021,Car,"[724.49, 171.09, 790.5, 215.13]","[719.0, 170.0, 790.0, 213.0]",0.8540911540420054,TP
000021,Car,"[534.25, 166.2, 596.08, 216.76]","[540.0, 168.0, 601.0, 215.0]",0.7850680986468916,TP
000021,Car,"[709.81, 162.43, 765.7, 205.68]","[706.0, 163.0, 761.0, 205.0]",0.8342107177673987,TP
000021,Car,"[562.02, 166.42, 605.57, 206.89]",,0.0,FN
000021,Pedestrian,,"[1122.0, 201.0, 1241.0, 328.0]",0.0,FP
000021,Cyclist,,"[1138.0, 307.0, 1242.0, 374.0]",0.0,FP
000021,Car,,"[609.0, 166.0, 625.0, 181.0]",0.0,FP
000021,Car,,"[599.0, 169.0, 617.0, 190.0]",0.0,FP
000021,Car,,"[693.0, 169.0, 710.0, 181.0]",0.0,FP
000022,Car,"[128.66, 199.48, 218.9, 237.2]","[123.0, 201.0, 218.0, 237.0]",0.8915147434891016,TP
000022,Car,"[60.72, 198.17, 159.92, 238.35]",,0.0,FN
000022,Car,,"[87.0, 198.0, 147.0, 222.0]",0.0,FP
000022,Car,,"[54.0, 198.0, 107.0, 224.0]",0.0,FP
000022,Car,,"[546.0, 177.0, 563.0, 189.0]",0.0,FP
000023,Car,"[372.95, 182.64, 412.21, 205.68]","[369.0, 182.0, 409.0, 203.0]",0.7262992735602128,TP
000023,Cyclist,"[677.94, 164.64, 690.85, 195.36]",,0.0,FN
000023,Car,,"[505.0, 177.0, 525.0, 189.0]",0.0,FP
000023,Car,,"[551.0, 177.0, 567.0, 185.0]",0.0,FP
000024,Car,"[517.23, 162.98, 564.36, 196.64]","[511.0, 166.0, 566.0, 200.0]",0.7176066222850035,TP
000024,Car,"[443.6, 168.03, 480.35, 195.69]","[435.0, 168.0, 483.0, 197.0]",0.7302478448275861,TP
000024,Car,"[427.54, 165.14, 455.37, 185.51]","[417.0, 165.0, 448.0, 187.0]",0.5008493295914358,TP
000024,Car,,"[407.0, 162.0, 430.0, 179.0]",0.0,FP
000024,Car,,"[450.0, 161.0, 471.0, 171.0]",0.0,FP
000025,Car,"[896.11, 218.17, 1241.0, 374.0]","[902.0, 235.0, 1242.0, 370.0]",0.8494000024168877,TP
000025,Car,"[351.84, 183.19, 537.77, 308.64]","[345.0, 189.0, 535.0, 307.0]",0.8956093783788721,TP
000025,Car,"[562.48, 173.46, 618.49, 217.36]","[556.0, 176.0, 617.0, 218.0]",0.8152694910191353,TP
000025,Car,"[724.21, 178.91, 805.39, 249.94]","[719.0, 184.0, 802.0, 251.0]",0.8276356030779459,TP
000025,Cyclist,"[650.19, 175.43, 659.99, 205.2]","[648.0, 181.0, 658.0, 204.0]",0.5250558290170554,TP
000025,Car,"[720.81, 187.01, 779.98, 236.22]","[719.0, 184.0, 802.0, 251.0]",0.5236028951627413,TP
000025,Car,,"[685.0, 173.0, 704.0, 184.0]",0.0,FP
000025,Car,,"[654.0, 174.0, 666.0, 183.0]",0.0,FP
000026,Car,"[555.45, 174.38, 576.17, 191.19]","[551.0, 178.0, 573.0, 193.0]",0.5180725426218726,TP
000026,Car,,"[541.0, 177.0, 558.0, 189.0]",0.0,FP
000027,Car,"[590.88, 181.6, 607.07, 194.48]",,0.0,FN
000027,Car,,"[580.0, 181.0, 599.0, 195.0]",0.0,FP
000028,Pedestrian,"[147.29, 156.22, 205.29, 309.43]","[145.0, 161.0, 202.0, 308.0]",0.8720086394493656,TP
000028,Cyclist,,"[354.0, 207.0, 425.0, 278.0]",0.0,FP
000028,Cyclist,,"[249.0, 217.0, 311.0, 284.0]",0.0,FP
000028,Cyclist,,"[874.0, 225.0, 917.0, 278.0]",0.0,FP
000028,Cyclist,,"[947.0, 229.0, 1003.0, 280.0]",0.0,FP
000028,Cyclist,,"[340.0, 207.0, 400.0, 281.0]",0.0,FP
000028,Cyclist,,"[1141.0, 265.0, 1223.0, 350.0]",0.0,FP
000029,Car,"[652.31, 174.94, 690.16, 204.97]","[650.0, 173.0, 688.0, 203.0]",0.7853526824297969,TP
000030,Car,"[559.66, 178.84, 588.85, 204.88]","[554.0, 179.0, 589.0, 205.0]",0.8259119350533278,TP
000030,Car,,"[588.0, 180.0, 610.0, 192.0]",0.0,FP
000031,Car,"[334.28, 180.65, 490.02, 297.48]","[324.0, 183.0, 491.0, 294.0]",0.889029150282519,TP
000031,Car,"[785.85, 179.67, 1028.82, 340.75]","[780.0, 179.0, 1023.0, 336.0]",0.9218875381316237,TP
000031,Car,"[711.98, 179.65, 848.82, 277.62]","[704.0, 183.0, 832.0, 277.0]",0.7969492216304458,TP
000031,Car,"[660.82, 178.72, 713.09, 222.03]","[652.0, 181.0, 716.0, 222.0]",0.7807905707188613,TP
000031,Car,,"[544.0, 178.0, 576.0, 195.0]",0.0,FP
000031,Car,,"[612.0, 173.0, 651.0, 200.0]",0.0,FP
000032,Car,"[178.19, 189.36, 435.56, 344.73]",,0.0,FN
000032,Car,"[776.17, 182.37, 1014.36, 335.44]","[768.0, 188.0, 1011.0, 335.0]",0.9166048288284394,TP
000032,Car,"[711.6, 180.21, 863.08, 273.6]",,0.0,FN
000032,Car,"[709.49, 176.89, 777.81, 234.26]","[706.0, 180.0, 765.0, 237.0]",0.7052898484310836,TP
000032,Car,"[725.15, 164.18, 806.31, 219.41]",,0.0,FN
000032,Car,"[494.77, 173.81, 531.54, 199.22]","[491.0, 176.0, 531.0, 201.0]",0.7696344892907119,TP
000032,Car,,"[606.0, 166.0, 644.0, 198.0]",0.0,FP
000032,Car,,"[706.0, 180.0, 734.0, 237.0]",0.0,FP
000032,Car,,"[717.0, 171.0, 739.0, 184.0]",0.0,FP
000033,Car,"[582.63, 175.1, 601.14, 189.77]",,0.0,FN
000033,Car,"[0.0, 189.66, 234.52, 322.3]","[0.0, 194.0, 226.0, 319.0]",0.9081635214354622,TP
000033,Car,,"[573.0, 175.0, 595.0, 191.0]",0.0,FP
000034,Car,"[46.17, 196.15, 328.4, 286.09]","[39.0, 197.0, 327.0, 287.0]",0.9518548593138384,TP
000034,Car,"[466.96, 184.85, 522.12, 207.02]","[467.0, 180.0, 539.0, 203.0]",0.5325762062002399,TP
000034,Car,,"[611.0, 179.0, 631.0, 192.0]",0.0,FP
000034,Car,,"[517.0, 179.0, 549.0, 198.0]",0.0,FP
000035,Car,"[587.01, 173.33, 614.12, 200.12]","[579.0, 173.0, 612.0, 198.0]",0.6595215140864052,TP
000035,Car,"[425.44, 176.21, 529.23, 259.84]","[418.0, 176.0, 528.0, 257.0]",0.8905526556562436,TP
000035,Car,"[234.86, 185.44, 320.32, 231.58]","[233.0, 184.0, 318.0, 228.0]",0.8537289435194847,TP
000035,Cyclist,"[665.45, 160.0, 717.93, 217.99]",,0.0,FN
000035,Pedestrian,"[423.17, 173.67, 433.17, 224.03]",,0.0,FN
000035,Cyclist,,"[662.0, 187.0, 717.0, 222.0]",0.0,FP
000035,Pedestrian,,"[673.0, 163.0, 697.0, 219.0]",0.0,FP
000035,Car,,"[408.0, 185.0, 423.0, 205.0]",0.0,FP
000035,Car,,"[520.0, 175.0, 538.0, 187.0]",0.0,FP
000036,Car,"[553.16, 178.73, 693.67, 311.88]","[547.0, 184.0, 693.0, 311.0]",0.9111627736715291,TP
000036,Car,"[341.05, 194.66, 390.28, 218.73]",,0.0,FN
000036,Car,"[286.23, 196.48, 337.13, 220.85]","[279.0, 197.0, 337.0, 223.0]",0.7875190601264263,TP
000036,Car,"[412.76, 190.23, 455.28, 212.54]",,0.0,FN
000036,Car,"[960.19, 183.87, 1104.42, 229.69]",,0.0,FN
000036,Car,"[1154.43, 178.14, 1241.0, 222.29]","[1143.0, 181.0, 1241.0, 225.0]",0.7839466143251199,TP
000036,Car,"[1123.12, 213.78, 1241.0, 374.0]","[1125.0, 244.0, 1241.0, 372.0]",0.7861602918992825,TP
000036,Car,,"[456.0, 186.0, 478.0, 196.0]",0.0,FP
000036,Pedestrian,,"[493.0, 183.0, 507.0, 210.0]",0.0,FP
000036,Car,,"[371.0, 191.0, 400.0, 211.0]",0.0,FP
000036,Car,,"[381.0, 191.0, 441.0, 214.0]",0.0,FP
000036,Car,,"[174.0, 202.0, 197.0, 214.0]",0.0,FP
000037,Car,"[555.85, 173.64, 628.69, 240.05]","[553.0, 176.0, 632.0, 243.0]",0.8537027120557545,TP
000037,Car,"[473.07, 183.18, 535.73, 226.04]","[502.0, 181.0, 537.0, 226.0]",0.5128445979798241,TP
000037,Car,,"[517.0, 174.0, 555.0, 209.0]",0.0,FP
000038,Car,"[592.08, 176.5, 637.55, 219.52]","[581.0, 173.0, 638.0, 218.0]",0.716371695929378,TP
000038,Car,"[895.35, 158.55, 1241.0, 374.0]","[895.0, 162.0, 1236.0, 368.0]",0.941395864105113,TP
000038,Car,"[817.68, 176.9, 1038.04, 302.31]",,0.0,FN
000038,Car,"[749.97, 177.62, 940.82, 262.93]","[751.0, 175.0, 904.0, 258.0]",0.7371980803455834,TP
000038,Car,"[489.07, 180.53, 521.27, 201.03]","[483.0, 179.0, 521.0, 201.0]",0.7758013153582662,TP
000038,Car,"[302.47, 188.9, 409.18, 250.55]","[295.0, 189.0, 406.0, 250.0]",0.897785528325572,TP
000038,Car,"[682.53, 173.56, 796.81, 220.86]","[675.0, 175.0, 773.0, 222.0]",0.70771196906816,TP
000038,Car,"[659.69, 174.94, 745.56, 209.34]",,0.0,FN
000038,Car,"[434.34, 175.49, 472.4, 199.91]","[425.0, 175.0, 470.0, 202.0]",0.6837403659524757,TP
000038,Car,"[456.14, 177.0, 487.16, 197.96]",,0.0,FN
000038,Car,"[412.71, 177.61, 437.08, 195.86]",,0.0,FN
000038,Car,,"[656.0, 175.0, 705.0, 202.0]",0.0,FP
000038,Car,,"[549.0, 177.0, 572.0, 188.0]",0.0,FP
000038,Car,,"[531.0, 176.0, 552.0, 190.0]",0.0,FP
000039,Car,"[114.51, 193.47, 466.61, 374.0]","[99.0, 194.0, 469.0, 371.0]",0.9338974907329464,TP
000039,Car,"[683.15, 184.41, 776.5, 256.99]","[676.0, 186.0, 780.0, 253.0]",0.8351634881149992,TP
000039,Car,"[533.53, 177.81, 574.19, 212.8]","[523.0, 179.0, 576.0, 209.0]",0.6803527750171884,TP
000039,Car,"[653.23, 180.26, 702.93, 220.26]",,0.0,FN
000039,Car,"[561.27, 178.49, 585.9, 201.02]","[561.0, 176.0, 585.0, 201.0]",0.8605089378746674,TP
000039,Car,"[639.85, 175.24, 667.59, 200.41]","[635.0, 176.0, 663.0, 198.0]",0.6327369893844789,TP
000039,Car,,"[593.0, 178.0, 607.0, 189.0]",0.0,FP
000039,Car,,"[578.0, 180.0, 592.0, 193.0]",0.0,FP
000039,Car,,"[630.0, 174.0, 652.0, 193.0]",0.0,FP
000039,Car,,"[614.0, 176.0, 628.0, 188.0]",0.0,FP
000040,Car,"[474.58, 179.03, 516.72, 210.71]","[468.0, 180.0, 522.0, 212.0]",0.7316055768302113,TP
000040,Pedestrian,"[691.54, 168.88, 700.87, 198.51]",,0.0,FN
000040,Pedestrian,,"[686.0, 170.0, 699.0, 199.0]",0.0,FP
000041,Car,"[439.52, 178.17, 508.93, 205.17]","[434.0, 177.0, 516.0, 202.0]",0.7286425811961853,TP
000041,Car,,"[521.0, 175.0, 557.0, 192.0]",0.0,FP
000042,Car,"[576.34, 174.48, 604.86, 202.67]","[569.0, 175.0, 603.0, 203.0]",0.7244276372915301,TP
000042,Car,,"[541.0, 176.0, 551.0, 184.0]",0.0,FP
000043,Pedestrian,"[471.56, 174.73, 502.47, 266.4]","[459.0, 175.0, 499.0, 265.0]",0.6230196842786696,TP
000043,Pedestrian,"[441.08, 170.15, 473.22, 268.12]",,0.0,FN
000043,Pedestrian,"[684.72, 161.94, 711.08, 230.1]","[682.0, 161.0, 709.0, 226.0]",0.7791216722282293,TP
000043,Pedestrian,"[719.54, 160.0, 745.42, 229.67]",,0.0,FN
000043,Pedestrian,,"[600.0, 176.0, 609.0, 193.0]",0.0,FP
000044,Car,"[0.0, 203.44, 365.5, 374.0]","[0.0, 210.0, 345.0, 371.0]",0.8910055361208142,TP
000044,Car,"[378.01, 183.98, 507.17, 276.44]","[377.0, 186.0, 505.0, 270.0]",0.8869363444848667,TP
000044,Car,,"[640.0, 173.0, 653.0, 181.0]",0.0,FP
000045,Car,"[75.43, 192.52, 273.65, 277.52]","[67.0, 195.0, 272.0, 274.0]",0.8866298936834096,TP
000045,Car,"[269.01, 176.97, 375.72, 242.36]","[268.0, 180.0, 377.0, 240.0]",0.899852398402629,TP
000045,Car,"[346.6, 186.7, 419.98, 229.04]",,0.0,FN
000045,Car,"[387.31, 178.52, 455.56, 221.43]","[393.0, 181.0, 456.0, 219.0]",0.8071360485378961,TP
000045,Car,"[455.95, 181.43, 500.99, 209.72]",,0.0,FN
000045,Car,"[480.03, 181.4, 517.92, 205.67]","[484.0, 179.0, 517.0, 204.0]",0.7467032869662436,TP
000046,Car,"[578.47, 176.02, 625.98, 221.24]","[570.0, 176.0, 631.0, 219.0]",0.7481362357105295,TP
000046,Car,"[597.59, 168.75, 634.85, 207.61]","[600.0, 172.0, 637.0, 204.0]",0.7352691024257823,TP
000046,Car,"[769.21, 151.69, 1087.61, 374.0]","[765.0, 156.0, 1075.0, 355.0]",0.8496385167238113,TP
000046,Car,"[706.06, 174.92, 807.35, 254.28]","[704.0, 176.0, 800.0, 252.0]",0.871201604737678,TP
000046,Car,"[660.18, 171.93, 703.11, 210.02]","[652.0, 172.0, 703.0, 208.0]",0.7988459455816522,TP
000046,Car,"[646.4, 174.21, 684.26, 204.82]",,0.0,FN
000046,Car,,"[644.0, 177.0, 667.0, 204.0]",0.0,FP
000047,Car,"[572.31, 171.6, 624.11, 218.82]","[567.0, 176.0, 628.0, 220.0]",0.7617228495288338,TP
000047,Car,"[0.0, 190.67, 171.41, 313.27]","[0.0, 193.0, 166.0, 308.0]",0.9084045551373015,TP
000047,Car,"[214.99, 165.2, 423.55, 292.98]","[208.0, 167.0, 418.0, 289.0]",0.9005417994142277,TP
000047,Car,"[296.94, 182.19, 393.12, 231.61]",,0.0,FN
000047,Car,"[428.19, 180.81, 498.01, 226.24]","[422.0, 181.0, 497.0, 226.0]",0.8973988084994501,TP
000047,Car,"[522.27, 176.55, 552.71, 202.38]","[526.0, 175.0, 550.0, 202.0]",0.7417435490898691,TP
000047,Car,"[0.0, 185.88, 180.39, 253.13]","[25.0, 190.0, 177.0, 240.0]",0.6264823572058146,TP
000047,Car,"[193.59, 181.29, 294.71, 229.39]",,0.0,FN
000047,Car,,"[186.0, 180.0, 246.0, 227.0]",0.0,FP
000047,Car,,"[408.0, 179.0, 445.0, 210.0]",0.0,FP
000047,Car,,"[394.0, 181.0, 418.0, 200.0]",0.0,FP
000047,Car,,"[557.0, 177.0, 572.0, 190.0]",0.0,FP
000047,Car,,"[38.0, 189.0, 147.0, 214.0]",0.0,FP
000048,Pedestrian,"[659.64, 160.9, 687.89, 236.97]",,0.0,FN
000048,Pedestrian,"[680.59, 157.38, 711.83, 236.18]",,0.0,FN
000048,Pedestrian,"[453.2, 159.81, 482.53, 241.31]","[445.0, 170.0, 478.0, 244.0]",0.5772002870844325,TP
000048,Cyclist,"[600.22, 162.56, 622.05, 206.65]","[599.0, 166.0, 617.0, 207.0]",0.6697976595520506,TP
000048,Pedestrian,,"[671.0, 164.0, 703.0, 239.0]",0.0,FP
000048,Cyclist,,"[734.0, 214.0, 773.0, 287.0]",0.0,FP
000048,Pedestrian,,"[532.0, 169.0, 545.0, 204.0]",0.0,FP
000048,Pedestrian,,"[721.0, 166.0, 737.0, 204.0]",0.0,FP
000048,Pedestrian,,"[562.0, 170.0, 577.0, 203.0]",0.0,FP
000048,Cyclist,,"[604.0, 185.0, 619.0, 207.0]",0.0,FP
000048,Cyclist,,"[0.0, 296.0, 50.0, 372.0]",0.0,FP
000048,Pedestrian,,"[634.0, 168.0, 645.0, 189.0]",0.0,FP
000048,Pedestrian,,"[720.0, 166.0, 735.0, 202.0]",0.0,FP
000048,Pedestrian,,"[559.0, 170.0, 574.0, 203.0]",0.0,FP
000048,Car,,"[356.0, 191.0, 401.0, 211.0]",0.0,FP
000048,Car,,"[343.0, 192.0, 391.0, 213.0]",0.0,FP
000048,Pedestrian,,"[564.0, 170.0, 577.0, 203.0]",0.0,FP
000049,Car,"[595.5, 177.15, 657.31, 227.34]","[585.0, 178.0, 660.0, 229.0]",0.7865055111638474,TP
000049,Car,"[305.23, 179.59, 494.97, 263.68]","[295.0, 180.0, 492.0, 265.0]",0.9155068766492206,TP
000049,Car,"[410.09, 176.18, 514.77, 228.78]",,0.0,FN
000049,Car,"[435.96, 173.6, 537.84, 218.33]",,0.0,FN
000049,Car,"[473.64, 171.53, 556.16, 203.86]","[502.0, 171.0, 561.0, 203.0]",0.597734967997406,TP
000049,Pedestrian,"[984.43, 188.05, 1128.77, 374.0]","[969.0, 197.0, 1112.0, 371.0]",0.7518136506263559,TP
000049,Car,"[823.97, 189.33, 1083.14, 327.79]",,0.0,FN
000049,Car,"[753.34, 185.35, 885.42, 263.59]","[746.0, 185.0, 872.0, 262.0]",0.8313298418041007,TP
000049,Car,"[719.83, 169.31, 816.44, 238.11]","[710.0, 168.0, 821.0, 237.0]",0.8420462594426843,TP
